,Country,Date,value
78954,Grenada,01/01/07,11344.62
78955,Grenada,01/01/08,11638.11
78956,Grenada,01/01/09,10912.56
78957,Grenada,01/01/10,10949.36
78958,Grenada,01/01/11,11220.93
78959,Grenada,01/01/12,11260.52
78960,Grenada,01/01/13,11680.17
78961,Grenada,01/01/14,12721
78962,Grenada,01/01/15,13626.11
78963,Grenada,01/01/16,14223.93
78964,Grenada,01/01/17,15155.85
78965,Guatemala,01/01/90,3296.01
78966,Guatemala,01/01/91,3448.62
78967,Guatemala,01/01/92,3612.08
78968,Guatemala,01/01/93,3754.25
78969,Guatemala,01/01/94,3897.21
78970,Guatemala,01/01/95,4080.62
78971,Guatemala,01/01/96,4182.3
78972,Guatemala,01/01/97,4341.27
78973,Guatemala,01/01/98,4505.77
78974,Guatemala,01/01/99,4644.87
78975,Guatemala,01/01/00,4810.68
78976,Guatemala,01/01/01,4919.3
78977,Guatemala,01/01/02,5067.31
78978,Guatemala,01/01/03,5175.53
78979,Guatemala,01/01/04,5358.39
78980,Guatemala,01/01/05,5580.67
78981,Guatemala,01/01/06,5925.4
78982,Guatemala,01/01/07,6323.43
78983,Guatemala,01/01/08,6513.5
78984,Guatemala,01/01/09,6454.7
78985,Guatemala,01/01/10,6576.67
78986,Guatemala,01/01/11,6844.49
78987,Guatemala,01/01/12,7031.4
78988,Guatemala,01/01/13,7264.67
78989,Guatemala,01/01/14,7552.57
78990,Guatemala,01/01/15,7788.5
78991,Guatemala,01/01/16,7955.6
78992,Guatemala,01/01/17,8167.55
78993,Guinea,01/01/90,912.37
78994,Guinea,01/01/91,916.81
78995,Guinea,01/01/92,913.29
78996,Guinea,01/01/93,926.73
78997,Guinea,01/01/94,934.33
78998,Guinea,01/01/95,956.33
78999,Guinea,01/01/96,984.54
79000,Guinea,01/01/97,1027.32
79001,Guinea,01/01/98,1055.39
79002,Guinea,01/01/99,1093.05
79003,Guinea,01/01/00,1125.77
79004,Guinea,01/01/01,1171.91
79005,Guinea,01/01/02,1228.6
79006,Guinea,01/01/03,1245.23
79007,Guinea,01/01/04,1284.53
79008,Guinea,01/01/05,1338.86
79009,Guinea,01/01/06,1367.78
79010,Guinea,01/01/07,1468.06
79011,Guinea,01/01/08,1524.59
79012,Guinea,01/01/09,1485.42
79013,Guinea,01/01/10,1541.35
79014,Guinea,01/01/11,1625.56
79015,Guinea,01/01/12,1716.45
79016,Guinea,01/01/13,1775.15
79017,Guinea,01/01/14,1833.07
79018,Guinea,01/01/15,1877.85
79019,Guinea,01/01/16,2045.36
79020,Guinea,01/01/17,2247.02
79021,Guinea-Bissau,01/01/90,1017
79022,Guinea-Bissau,01/01/91,1077.96
79023,Guinea-Bissau,01/01/92,1087.76
79024,Guinea-Bissau,01/01/93,1110.11
79025,Guinea-Bissau,01/01/94,1143.78
79026,Guinea-Bissau,01/01/95,1193.73
79027,Guinea-Bissau,01/01/96,1330.85
79028,Guinea-Bissau,01/01/97,1416.36
79029,Guinea-Bissau,01/01/98,1012.09
79030,Guinea-Bissau,01/01/99,1020.37
79031,Guinea-Bissau,01/01/00,1080.37
79032,Guinea-Bissau,01/01/01,1107.54
79033,Guinea-Bissau,01/01/02,1091.07
79034,Guinea-Bissau,01/01/03,1095.71
79035,Guinea-Bissau,01/01/04,1131.96
79036,Guinea-Bissau,01/01/05,1191.32
79037,Guinea-Bissau,01/01/06,1227.98
79038,Guinea-Bissau,01/01/07,1271.82
79039,Guinea-Bissau,01/01/08,1306.79
79040,Guinea-Bissau,01/01/09,1328.24
79041,Guinea-Bissau,01/01/10,1371.71
79042,Guinea-Bissau,01/01/11,1475.39
79043,Guinea-Bissau,01/01/12,1440.05
79044,Guinea-Bissau,01/01/13,1474.02
79045,Guinea-Bissau,01/01/14,1477.51
79046,Guinea-Bissau,01/01/15,1544.83
79047,Guinea-Bissau,01/01/16,1618.24
79048,Guinea-Bissau,01/01/17,1703.83
79049,Guyana,01/01/90,1857.97
79050,Guyana,01/01/91,2033.43
79051,Guyana,01/01/92,2229.61
79052,Guyana,01/01/93,2451.73
79053,Guyana,01/01/94,2700.14
79054,Guyana,01/01/95,2883.94
79055,Guyana,01/01/96,3167.83
79056,Guyana,01/01/97,3427.27
79057,Guyana,01/01/98,3417.79
79058,Guyana,01/01/99,3585.46
79059,Guyana,01/01/00,3626.53
79060,Guyana,01/01/01,3798.96
79061,Guyana,01/01/02,3902.94
79062,Guyana,01/01/03,3955.74
79063,Guyana,01/01/04,4129.18
79064,Guyana,01/01/05,4182.82
79065,Guyana,01/01/06,4540.61
79066,Guyana,01/01/07,5000.22
79067,Guyana,01/01/08,5209.92
79068,Guyana,01/01/09,5440.48
79069,Guyana,01/01/10,5728.2
79070,Guyana,01/01/11,6130.84
79071,Guyana,01/01/12,6543.24
79072,Guyana,01/01/13,6944.99
79073,Guyana,01/01/14,7297.47
79074,Guyana,01/01/15,7558.05
79075,Guyana,01/01/16,7845.19
79076,Guyana,01/01/17,8179.92
79077,Haiti,01/01/90,1353.92
79078,Haiti,01/01/91,1397.02
79079,Haiti,01/01/92,1326.7
79080,Haiti,01/01/93,1260.04
79081,Haiti,01/01/94,1111.78
79082,Haiti,01/01/95,1224.19
79083,Haiti,01/01/96,1274.41
79084,Haiti,01/01/97,1307.25
79085,Haiti,01/01/98,1326.31
79086,Haiti,01/01/99,1359.09
79087,Haiti,01/01/00,1378.36
79088,Haiti,01/01/01,1372.04
79089,Haiti,01/01/02,1367.24
79090,Haiti,01/01/03,1377.47
79091,Haiti,01/01/04,1344.13
79092,Haiti,01/01/05,1390.43
79093,Haiti,01/01/06,1442.63
79094,Haiti,01/01/07,1506.93
79095,Haiti,01/01/08,1525.81
79096,Haiti,01/01/09,1561.02
79097,Haiti,01/01/10,1471.3
79098,Haiti,01/01/11,1562.28
79099,Haiti,01/01/12,1615.23
79100,Haiti,01/01/13,1689.75
79101,Haiti,01/01/14,1746.55
79102,Haiti,01/01/15,1763.49
79103,Haiti,01/01/16,1785.95
79104,Haiti,01/01/17,1818.79
79105,Honduras,01/01/90,2072.69
79106,Honduras,01/01/91,2011.87
79107,Honduras,01/01/92,2121.2
79108,Honduras,01/01/93,2248.07
79109,Honduras,01/01/94,2237.04
79110,Honduras,01/01/95,2358.59
79111,Honduras,01/01/96,2380.37
79112,Honduras,01/01/97,2464.79
79113,Honduras,01/01/98,2512.99
79114,Honduras,01/01/99,2466.87
79115,Honduras,01/01/00,2637.64
79116,Honduras,01/01/01,2701.34
79117,Honduras,01/01/02,2775.25
79118,Honduras,01/01/03,2887.5
79119,Honduras,01/01/04,3077.28
79120,Honduras,01/01/05,3291.15
79121,Honduras,01/01/06,3534.52
79122,Honduras,01/01/07,3769.87
79123,Honduras,01/01/08,3922.66
79124,Honduras,01/01/09,3778.42
79125,Honduras,01/01/10,3889.93
79126,Honduras,01/01/11,4046.08
79127,Honduras,01/01/12,4216.16
79128,Honduras,01/01/13,4332.42
79129,Honduras,01/01/14,4471.17
79130,Honduras,01/01/15,4613.12
79131,Honduras,01/01/16,4757.83
79132,Honduras,01/01/17,4996.81
79133,"China, Hong Kong Special Administrative Region",01/01/90,17430.15
79134,"China, Hong Kong Special Administrative Region",01/01/91,18880.04
79135,"China, Hong Kong Special Administrative Region",01/01/92,20342.89
79136,"China, Hong Kong Special Administrative Region",01/01/93,21741.71
79137,"China, Hong Kong Special Administrative Region",01/01/94,23020.38
79138,"China, Hong Kong Special Administrative Region",01/01/95,23586.66
79139,"China, Hong Kong Special Administrative Region",01/01/96,23952.93
79140,"China, Hong Kong Special Administrative Region",01/01/97,25393.04
79141,"China, Hong Kong Special Administrative Region",01/01/98,23957.78
79142,"China, Hong Kong Special Administrative Region",01/01/99,24697.13
79143,"China, Hong Kong Special Administrative Region",01/01/00,26956.15
79144,"China, Hong Kong Special Administrative Region",01/01/01,27521.51
79145,"China, Hong Kong Special Administrative Region",01/01/02,28281.41
79146,"China, Hong Kong Special Administrative Region",01/01/03,29785.7
79147,"China, Hong Kong Special Administrative Region",01/01/04,33008.9
79148,"China, Hong Kong Special Administrative Region",01/01/05,36428.76
79149,"China, Hong Kong Special Administrative Region",01/01/06,39931.3
79150,"China, Hong Kong Special Administrative Region",01/01/07,43270.63
79151,"China, Hong Kong Special Administrative Region",01/01/08,44789.52
79152,"China, Hong Kong Special Administrative Region",01/01/09,43925.21
79153,"China, Hong Kong Special Administrative Region",01/01/10,47123.34
79154,"China, Hong Kong Special Administrative Region",01/01/11,50085.96
79155,"China, Hong Kong Special Administrative Region",01/01/12,51344.51
79156,"China, Hong Kong Special Administrative Region",01/01/13,53649.87
79157,"China, Hong Kong Special Administrative Region",01/01/14,55781.76
79158,"China, Hong Kong Special Administrative Region",01/01/15,57235.21
79159,"China, Hong Kong Special Administrative Region",01/01/16,58747.6
79160,"China, Hong Kong Special Administrative Region",01/01/17,61670.75
79161,India,01/01/90,1235.89
79162,India,01/01/91,1264.48
79163,India,01/01/92,1337.15
79164,India,01/01/93,1406.01
79165,India,01/01/94,1502.06
79166,India,01/01/95,1618.14
79167,India,01/01/96,1738.74
79168,India,01/01/97,1805.97
79169,India,01/01/98,1903.04
79170,India,01/01/99,2065.34
79171,India,01/01/00,2154.91
79172,India,01/01/01,2270.61
79173,India,01/01/02,2352.91
79174,India,01/01/03,2545.9
79175,India,01/01/04,2777.77
79176,India,01/01/05,3045.69
79177,India,01/01/06,3340.17
79178,India,01/01/07,3636.35
79179,India,01/01/08,3766.37
79180,India,01/01/09,4035.6
79181,India,01/01/10,4371.84
79182,India,01/01/11,4635.88
79183,India,01/01/12,4920.14
79184,India,01/01/13,5261.65
79185,India,01/01/14,5690.39
79186,India,01/01/15,6139.03
79187,India,01/01/16,6636.54
79188,India,01/01/17,7166.2
79189,Indonesia,01/01/90,2988.82
79190,Indonesia,01/01/91,3244.91
79191,Indonesia,01/01/92,3475.23
79192,Indonesia,01/01/93,3727.25
79193,Indonesia,01/01/94,4028.87
79194,Indonesia,01/01/95,4382.9
79195,Indonesia,01/01/96,4740.66
79196,Indonesia,01/01/97,4975.94
79197,Indonesia,01/01/98,4308.31
79198,Indonesia,01/01/99,4347.62
79199,Indonesia,01/01/00,4600.75
79200,Indonesia,01/01/01,4809.61
79201,Indonesia,01/01/02,5032.75
79202,Indonesia,01/01/03,5304.42
79203,Indonesia,01/01/04,5645.9
79204,Indonesia,01/01/05,6075.13
79205,Indonesia,01/01/06,6516.4
79206,Indonesia,01/01/07,7018.08
79207,Indonesia,01/01/08,7484.24
79208,Indonesia,01/01/09,7785.27
79209,Indonesia,01/01/10,8260.93
79210,Indonesia,01/01/11,8837.82
79211,Indonesia,01/01/12,9428.6
79212,Indonesia,01/01/13,10000.7
79213,Indonesia,01/01/14,10570.11
79214,Indonesia,01/01/15,11072.54
79215,Indonesia,01/01/16,11624.02
79216,Indonesia,01/01/17,12309.63
79217,Iran (Islamic Republic of),01/01/90,7361.64
79218,Iran (Islamic Republic of),01/01/91,8377.38
79219,Iran (Islamic Republic of),01/01/92,8677.37
79220,Iran (Islamic Republic of),01/01/93,8865.07
79221,Iran (Islamic Republic of),01/01/94,8807.3
79222,Iran (Islamic Republic of),01/01/95,9067.1
79223,Iran (Islamic Republic of),01/01/96,9551.41
79224,Iran (Islamic Republic of),01/01/97,9586.21
79225,Iran (Islamic Republic of),01/01/98,9716.88
79226,Iran (Islamic Republic of),01/01/99,9772.27
79227,Iran (Islamic Republic of),01/01/00,10409.07
79228,Iran (Islamic Republic of),01/01/01,10574.94
79229,Iran (Islamic Republic of),01/01/02,11367.15
79230,Iran (Islamic Republic of),01/01/03,12454.54
79231,Iran (Islamic Republic of),01/01/04,13202.48
79232,Iran (Islamic Republic of),01/01/05,13901.29
79233,Iran (Islamic Republic of),01/01/06,14874.5
79234,Iran (Islamic Republic of),01/01/07,16331.61
79235,Iran (Islamic Republic of),01/01/08,16507.1
79236,Iran (Islamic Republic of),01/01/09,16608.05
79237,Iran (Islamic Republic of),01/01/10,17575.69
79238,Iran (Islamic Republic of),01/01/11,18192.11
79239,Iran (Islamic Republic of),01/01/12,16944.78
79240,Iran (Islamic Republic of),01/01/13,16990.49
79241,Iran (Islamic Republic of),01/01/14,17883.54
79242,Iran (Islamic Republic of),01/01/15,17622.69
79243,Iran (Islamic Republic of),01/01/16,19971.25
79244,Iran (Islamic Republic of),01/01/17,20884.74
79245,Iraq,01/01/90,7445.1
79246,Iraq,01/01/91,2692.8
79247,Iraq,01/01/92,3549.86
79248,Iraq,01/01/93,4597.23
79249,Iraq,01/01/94,4730.4
79250,Iraq,01/01/95,4782.3
79251,Iraq,01/01/96,5240.94
79252,Iraq,01/01/97,6263.43
79253,Iraq,01/01/98,8276.33
79254,Iraq,01/01/99,9583.34
79255,Iraq,01/01/00,9649.39
79256,Iraq,01/01/01,9811.11
79257,Iraq,01/01/02,9018.62
79258,Iraq,01/01/03,5988.41
79259,Iraq,01/01/04,9237.11
79260,Iraq,01/01/05,9698.93
79261,Iraq,01/01/06,10738.28
79262,Iraq,01/01/07,10903.32
79263,Iraq,01/01/08,11733.95
79264,Iraq,01/01/09,11902.36
79265,Iraq,01/01/10,12457.37
79266,Iraq,01/01/11,13261.6
79267,Iraq,01/01/12,14906.48
79268,Iraq,01/01/13,15787.83
79269,Iraq,01/01/14,15679.49
79270,Iraq,01/01/15,15740.86
79271,Iraq,01/01/16,17460.06
79272,Iraq,01/01/17,16935.07
79273,Israel,01/01/90,15165.06
79274,Israel,01/01/91,15902.95
79275,Israel,01/01/92,16932.13
79276,Israel,01/01/93,17573.48
79277,Israel,01/01/94,18789.1
79278,Israel,01/01/95,19911.21
79279,Israel,01/01/96,20747.96
79280,Israel,01/01/97,21421.64
79281,Israel,01/01/98,22061.24
79282,Israel,01/01/99,22600.06
79283,Israel,01/01/00,24930.34
79284,Israel,01/01/01,24908.44
79285,Israel,01/01/02,25213.54
79286,Israel,01/01/03,23802.59
79287,Israel,01/01/04,25218.33
79288,Israel,01/01/05,24819.95
79289,Israel,01/01/06,25667.48
79290,Israel,01/01/07,27449.07
79291,Israel,01/01/08,27399.45
79292,Israel,01/01/09,27494.83
79293,Israel,01/01/10,28829.53
79294,Israel,01/01/11,30568.96
79295,Israel,01/01/12,31725.33
79296,Israel,01/01/13,34178.48
79297,Israel,01/01/14,34262.62
79298,Israel,01/01/15,35514.54
79299,Israel,01/01/16,37513.39
79300,Israel,01/01/17,38867.76
79301,Jamaica,01/01/90,4709.37
79302,Jamaica,01/01/91,5060.95
79303,Jamaica,01/01/92,5231.15
79304,Jamaica,01/01/93,5804.81
79305,Jamaica,01/01/94,5952.32
79306,Jamaica,01/01/95,6159.48
79307,Jamaica,01/01/96,6204.75
79308,Jamaica,01/01/97,6179.08
79309,Jamaica,01/01/98,6042.99
79310,Jamaica,01/01/99,6144.42
79311,Jamaica,01/01/00,6287.01
79312,Jamaica,01/01/01,6467.72
79313,Jamaica,01/01/02,6652.36
79314,Jamaica,01/01/03,6989.52
79315,Jamaica,01/01/04,7233.4
79316,Jamaica,01/01/05,7489.25
79317,Jamaica,01/01/06,7898.22
79318,Jamaica,01/01/07,8179.52
79319,Jamaica,01/01/08,8228.83
79320,Jamaica,01/01/09,7892.27
79321,Jamaica,01/01/10,7835.51
79322,Jamaica,01/01/11,8101.91
79323,Jamaica,01/01/12,8173.3
79324,Jamaica,01/01/13,8326.94
79325,Jamaica,01/01/14,8512.17
79326,Jamaica,01/01/15,8651.28
79327,Jamaica,01/01/16,8837.64
79328,Jamaica,01/01/17,9065.61
79329,Jordan,01/01/90,4060.11
79330,Jordan,01/01/91,4052.28
79331,Jordan,01/01/92,4652.07
79332,Jordan,01/01/93,4720.16
79333,Jordan,01/01/94,4823.22
79334,Jordan,01/01/95,5026.1
79335,Jordan,01/01/96,5065.75
79336,Jordan,01/01/97,5195.23
79337,Jordan,01/01/98,5303.86
79338,Jordan,01/01/99,5472.04
79339,Jordan,01/01/00,5733.27
79340,Jordan,01/01/01,6065.49
79341,Jordan,01/01/02,6399.02
79342,Jordan,01/01/03,6660.53
79343,Jordan,01/01/04,7243.66
79344,Jordan,01/01/05,7833.22
79345,Jordan,01/01/06,8403.6
79346,Jordan,01/01/07,8942.36
79347,Jordan,01/01/08,9330.32
79348,Jordan,01/01/09,9434.43
79349,Jordan,01/01/10,9278.94
79350,Jordan,01/01/11,9214.21
79351,Jordan,01/01/12,9136.18
79352,Jordan,01/01/13,9081.27
79353,Jordan,01/01/14,9110.93
79354,Jordan,01/01/15,9068.3
79355,Jordan,01/01/16,9057.94
79356,Jordan,01/01/17,9172.78
79357,Kazakhstan,01/01/90,8432.95
79358,Kazakhstan,01/01/91,7706.82
79359,Kazakhstan,01/01/92,7469.91
79360,Kazakhstan,01/01/93,6990.27
79361,Kazakhstan,01/01/94,6330.7
79362,Kazakhstan,01/01/95,6037.67
79363,Kazakhstan,01/01/96,6272.92
79364,Kazakhstan,01/01/97,6592.08
79365,Kazakhstan,01/01/98,6650.82
79366,Kazakhstan,01/01/99,7001.29
79367,Kazakhstan,01/01/00,7886.02
79368,Kazakhstan,01/01/01,9170.19
79369,Kazakhstan,01/01/02,10223.01
79370,Kazakhstan,01/01/03,11358.29
79371,Kazakhstan,01/01/04,12702.41
79372,Kazakhstan,01/01/05,14255.63
79373,Kazakhstan,01/01/06,16094.68
79374,Kazakhstan,01/01/07,17788.91
79375,Kazakhstan,01/01/08,18509.52
79376,Kazakhstan,01/01/09,18382.69
79377,Kazakhstan,01/01/10,19685.35
79378,Kazakhstan,01/01/11,21276.93
79379,Kazakhstan,01/01/12,22407.98
79380,Kazakhstan,01/01/13,23823.89
79381,Kazakhstan,01/01/14,24924.37
79382,Kazakhstan,01/01/15,25123.32
79383,Kazakhstan,01/01/16,25314.87
79384,Kazakhstan,01/01/17,26490.84
79385,Kenya,01/01/90,1538.17
79386,Kenya,01/01/91,1560.42
79387,Kenya,01/01/92,1533.48
79388,Kenya,01/01/93,1527.17
79389,Kenya,01/01/94,1552.84
79390,Kenya,01/01/95,1606.78
79391,Kenya,01/01/96,1655.46
79392,Kenya,01/01/97,1644.67
79393,Kenya,01/01/98,1670.17
79394,Kenya,01/01/99,1687.73
79395,Kenya,01/01/00,1689.55
79396,Kenya,01/01/01,1745.04
79397,Kenya,01/01/02,1733.65
79398,Kenya,01/01/03,1771.18
79399,Kenya,01/01/04,1861.29
79400,Kenya,01/01/05,1979.72
79401,Kenya,01/01/06,2113.76
79402,Kenya,01/01/07,2255.73
79403,Kenya,01/01/08,2242.75
79404,Kenya,01/01/09,2271.35
79405,Kenya,01/01/10,2425.26
79406,Kenya,01/01/11,2556.87
79407,Kenya,01/01/12,2652.42
79408,Kenya,01/01/13,2782.39
79409,Kenya,01/01/14,2909.2
79410,Kenya,01/01/15,3028.69
79411,Kenya,01/01/16,3159.55
79412,Kenya,01/01/17,3292.4
79413,Kiribati,01/01/90,1255.91
79414,Kiribati,01/01/91,1275.04
79415,Kiribati,01/01/92,1296.73
79416,Kiribati,01/01/93,1322.33
79417,Kiribati,01/01/94,1356.69
79418,Kiribati,01/01/95,1366.12
79419,Kiribati,01/01/96,1393.54
79420,Kiribati,01/01/97,1418.06
79421,Kiribati,01/01/98,1501.86
79422,Kiribati,01/01/99,1475.76
79423,Kiribati,01/01/00,1576.32
79424,Kiribati,01/01/01,1561.67
79425,Kiribati,01/01/02,1617.72
79426,Kiribati,01/01/03,1653.69
79427,Kiribati,01/01/04,1641.07
79428,Kiribati,01/01/05,1743.42
79429,Kiribati,01/01/06,1759.23
79430,Kiribati,01/01/07,1803.55
79431,Kiribati,01/01/08,1761.53
79432,Kiribati,01/01/09,1751.3
79433,Kiribati,01/01/10,1720.66
79434,Kiribati,01/01/11,1750.44
79435,Kiribati,01/01/12,1833.8
79436,Kiribati,01/01/13,1910.19
79437,Kiribati,01/01/14,1899.1
79438,Kiribati,01/01/15,2082.39
79439,Kiribati,01/01/16,2174.69
79440,Kiribati,01/01/17,2185.05
79441,Kuwait,01/01/95,59055.59
79442,Kuwait,01/01/96,59715.68
79443,Kuwait,01/01/97,59207.49
79444,Kuwait,01/01/98,57952.44
79445,Kuwait,01/01/99,54222.34
79446,Kuwait,01/01/00,55407.54
79447,Kuwait,01/01/01,55497.15
79448,Kuwait,01/01/02,57106.16
79449,Kuwait,01/01/03,67536.36
79450,Kuwait,01/01/04,75510.26
79451,Kuwait,01/01/05,83204.78
79452,Kuwait,01/01/06,88307
79453,Kuwait,01/01/07,91246.89
79454,Kuwait,01/01/08,89990.37
79455,Kuwait,01/01/09,79278
79456,Kuwait,01/01/10,73665.34
79457,Kuwait,01/01/11,77459.54
79458,Kuwait,01/01/12,79106.59
79459,Kuwait,01/01/13,76830.41
79460,Kuwait,01/01/14,74847.45
79461,Kuwait,01/01/15,73131.61
79462,Kuwait,01/01/16,74347.5
79463,Kuwait,01/01/17,72095.68
79464,Kyrgyzstan,01/01/90,2245.26
79465,Kyrgyzstan,01/01/91,2103.17
79466,Kyrgyzstan,01/01/92,1831.1
79467,Kyrgyzstan,01/01/93,1584.4
79468,Kyrgyzstan,01/01/94,1293.58
79469,Kyrgyzstan,01/01/95,1236.53
79470,Kyrgyzstan,01/01/96,1328.49
79471,Kyrgyzstan,01/01/97,1463.7
79472,Kyrgyzstan,01/01/98,1487.98
79473,Kyrgyzstan,01/01/99,1542.88
79474,Kyrgyzstan,01/01/00,1643.92
79475,Kyrgyzstan,01/01/01,1754.14
79476,Kyrgyzstan,01/01/02,1764.49
79477,Kyrgyzstan,01/01/03,1906.1
79478,Kyrgyzstan,01/01/04,2070.92
79479,Kyrgyzstan,01/01/05,2109.88
79480,Kyrgyzstan,01/01/06,2218.2
79481,Kyrgyzstan,01/01/07,2448.32
79482,Kyrgyzstan,01/01/08,2680.48
79483,Kyrgyzstan,01/01/09,2745.45
79484,Kyrgyzstan,01/01/10,2733.08
79485,Kyrgyzstan,01/01/11,2920.6
79486,Kyrgyzstan,01/01/12,2924.88
79487,Kyrgyzstan,01/01/13,3236.2
79488,Kyrgyzstan,01/01/14,3361.99
79489,Kyrgyzstan,01/01/15,3457.71
79490,Kyrgyzstan,01/01/16,3573.53
79491,Kyrgyzstan,01/01/17,3735.43
79492,Lao People's Democratic Republic,01/01/90,1103.7
79493,Lao People's Democratic Republic,01/01/91,1156.41
79494,Lao People's Democratic Republic,01/01/92,1214.62
79495,Lao People's Democratic Republic,01/01/93,1282.6
79496,Lao People's Democratic Republic,01/01/94,1381.77
79497,Lao People's Democratic Republic,01/01/95,1475.06
79498,Lao People's Democratic Republic,01/01/96,1571.95
79499,Lao People's Democratic Republic,01/01/97,1675.16
79500,Lao People's Democratic Republic,01/01/98,1728.31
79501,Lao People's Democratic Republic,01/01/99,1850.45
79502,Lao People's Democratic Republic,01/01/00,1969.23
79503,Lao People's Democratic Republic,01/01/01,2096.41
79504,Lao People's Democratic Republic,01/01/02,2220.66
79505,Lao People's Democratic Republic,01/01/03,2366.88
79506,Lao People's Democratic Republic,01/01/04,2547.79
79507,Lao People's Democratic Republic,01/01/05,2772.91
79508,Lao People's Democratic Republic,01/01/06,3053.86
79509,Lao People's Democratic Republic,01/01/07,3316.36
79510,Lao People's Democratic Republic,01/01/08,3584.31
79511,Lao People's Democratic Republic,01/01/09,3819.45
79512,Lao People's Democratic Republic,01/01/10,4132.46
79513,Lao People's Democratic Republic,01/01/11,4495.15
79514,Lao People's Democratic Republic,01/01/12,4886.05
79515,Lao People's Democratic Republic,01/01/13,5305.2
79516,Lao People's Democratic Republic,01/01/14,5744.65
79517,Lao People's Democratic Republic,01/01/15,6146.31
79518,Lao People's Democratic Republic,01/01/16,6557.03
79519,Lao People's Democratic Republic,01/01/17,7038.28
79520,Latvia,01/01/95,5508.31
79521,Latvia,01/01/96,5796.46
79522,Latvia,01/01/97,6484.53
79523,Latvia,01/01/98,7076.72
79524,Latvia,01/01/99,7405.29
79525,Latvia,01/01/00,8019.29
79526,Latvia,01/01/01,9035.12
79527,Latvia,01/01/02,10070.07
79528,Latvia,01/01/03,11026.62
79529,Latvia,01/01/04,12214.43
79530,Latvia,01/01/05,13847.58
79531,Latvia,01/01/06,15752.5
79532,Latvia,01/01/07,18129.26
79533,Latvia,01/01/08,19432.26
79534,Latvia,01/01/09,16871.87
79535,Latvia,01/01/10,17558.69
79536,Latvia,01/01/11,19773.35
79537,Latvia,01/01/12,21252.73
79538,Latvia,01/01/13,22676.51
79539,Latvia,01/01/14,23808.07
79540,Latvia,01/01/15,24723.56
79541,Latvia,01/01/16,25839.99
79542,Latvia,01/01/17,28362.01
79543,Lebanon,01/01/90,3741.49
79544,Lebanon,01/01/91,5673.88
79545,Lebanon,01/01/92,6590.98
79546,Lebanon,01/01/93,7270.72
79547,Lebanon,01/01/94,7828.18
79548,Lebanon,01/01/95,8342.04
79549,Lebanon,01/01/96,9337.36
79550,Lebanon,01/01/97,9529.99
79551,Lebanon,01/01/98,9918.3
79552,Lebanon,01/01/99,9881.67
79553,Lebanon,01/01/00,9992.94
79554,Lebanon,01/01/01,10219.86
79555,Lebanon,01/01/02,10235.46
79556,Lebanon,01/01/03,10256.4
79557,Lebanon,01/01/04,10732.54
79558,Lebanon,01/01/05,11029.5
79559,Lebanon,01/01/06,11360.9
79560,Lebanon,01/01/07,12661.84
79561,Lebanon,01/01/08,14019.93
79562,Lebanon,01/01/09,15278.74
79563,Lebanon,01/01/10,16115.13
79564,Lebanon,01/01/11,15693.69
79565,Lebanon,01/01/12,15345.37
79566,Lebanon,01/01/13,14936.11
79567,Lebanon,01/01/14,14612.23
